,roa,pb,pe,ps,currentratio,Close,Volume,Momentum_10,12d_EMA,26d_EMA,dif,dea,MACD,RSI_7,RSI_15,K_9,D_9,J_9,OBV,VR_10,VR_30,Yesterday_Return,Daily_Return
2018-05-03,0.095,163.456,21.657,2.085,1.146,330.69,3654036.0,0.0,328.22198614318705,328.1733661902415,0.04861995294555754,-0.019428560688545236,0.13609702726820555,0.0,0.0,49.31730460177426,42.317270002526605,63.31737380026958,882723.0,0.0,0.0,0.011309685808461145,0.02004997069619674
2018-05-04,0.095,163.456,21.657,2.085,1.146,334.43,4192224.0,0.0,330.1816135057471,329.9224475911828,0.2591659145643348,0.07494626155159026,0.3684393060254891,54.85232067510538,54.85232067510538,66.75269012150072,52.46736759040816,95.32333518368583,7264216.0,0.8244029482950285,0.8244029482950285,0.017940974194898818,0.011309685808461145
2018-05-07,0.095,163.456,21.657,2.085,1.146,340.43,4011448.0,0.0,332.96606348874155,332.35919233422686,0.6068711545146925,0.23318189130025224,0.7473785264288806,65.68313021167408,65.68313021167408,75.4122914747158,61.2756085128201,103.6856573985072,10918252.0,1.296455186161022,1.296455186161022,-0.006051170578386111,0.017940974194898818
2018-05-08,0.095,163.456,21.657,2.085,1.146,338.37,4344859.0,0.0,334.27950436102077,333.5631091691991,0.7163951918216753,0.36415956188134746,0.7044712598806557,75.22000926354787,75.22000926354787,77.33532384349579,67.14404584417979,97.71787984212779,15110476.0,1.838034065196567,1.838034065196567,0.018116263262109467,-0.006051170578386111
2018-05-09,0.095,163.456,21.657,2.085,1.146,344.5,3919172.0,0.0,336.56017220407335,335.50817850811785,1.0519936959555025,0.5382320314705777,1.0275233289698495,68.66807610993652,68.66807610993652,82.2656300822023,72.49792389639855,101.80104245380983,11099028.0,1.2106466427159595,1.2106466427159595,-0.0012481857764876647,0.018116263262109467
2018-05-10,0.095,163.456,21.657,2.085,1.146,344.07,2330793.0,0.0,338.1273575153103,336.8877000980621,1.2396574172481678,0.7067977419802357,1.0657193505358642,75.11752854264601,75.11752854264601,83.11602427331593,76.18099852357037,96.98607577280706,15443887.0,1.5803528754165286,1.5803528754165286,-0.0046792803789926785,-0.0012481857764876647
2018-05-11,0.095,163.456,21.657,2.085,1.146,342.46,2520162.0,0.0,338.98450841041364,337.7136372718782,1.2708711385354263,0.8371014949670352,0.8675392871367822,74.04832836808997,74.04832836808997,81.79274400008275,78.10153798793831,89.17515602437163,11524715.0,1.913837187663613,1.913837187663613,0.006219704491035483,-0.0046792803789926785
2018-05-14,0.095,163.456,21.657,2.085,1.146,344.59,3008755.0,0.0,340.04674688809735,338.66250840286676,1.3842384852305827,0.9596919420447665,0.8490930863716324,84.51076690593118,70.30169704588299,83.38384611175466,79.89338065577248,90.36477702371903,9193922.0,1.59708914004459,1.59708914004459,-0.007167938709770949,0.006219704491035483
2018-05-15,0.095,163.456,21.657,2.085,1.146,342.12,2229523.0,0.0,340.42610221791216,339.11094615834986,1.3151560595622982,1.037465459858358,0.5553811994078806,81.4479638009049,72.16494845360815,81.60019421575721,80.46897294301306,83.86263676124554,11714084.0,1.7760399676602674,1.7760399676602674,-0.0033613936630421115,-0.007167938709770949
2018-05-16,0.095,163.456,21.657,2.085,1.146,340.97,2476543.0,12.579999999999984,340.52280545802734,339.33936021481395,1.1834452432133844,1.0688157951672912,0.22925889609218641,68.45895343254922,67.27073036792967,75.3455908844837,78.74791412663612,68.54094440017886,8705329.0,1.9571152034580264,1.4633936940654553,0.009297005601665687,-0.0033613936630421115
2018-05-17,0.095,163.456,21.657,2.085,1.146,344.14,4326487.0,16.78000000000003,341.1508878458644,339.90175429974,1.2491335461244262,1.1069772960567874,0.28431250013527753,51.68961201501884,65.21160500399256,72.49619217572337,76.65324391004302,64.18208870708406,6475806.0,2.1598294515124925,1.2945294883398932,0.02060208054861401,0.009297005601665687
2018-05-18,0.095,163.456,21.657,2.085,1.146,351.23,6785369.0,13.449999999999989,342.8670388377235,341.17405110668636,1.6929877310371353,1.2295711162862897,0.9268332295016912,66.88121708601524,67.91850760922924,79.91926214004074,77.74565870648632,84.26646900714957,8952349.0,1.8226295384516014,1.4227065579146374,0.03613017111294603,0.02060208054861401
2018-05-21,0.095,163.456,21.657,2.085,1.146,363.92,5389360.0,16.80000000000001,346.3937702465223,343.63460560515284,2.759164641369466,1.5466458984174116,2.425037485904109,68.6426592797785,72.6740539410412,85.26269774454312,80.25707359920393,95.27394603522148,13278836.0,1.8806969704898373,1.6466301583581695,-0.024455924378984473,0.03613017111294603
2018-05-22,0.095,163.456,21.657,2.085,1.146,355.02,4497516.0,23.49000000000001,347.8193227272665,344.82561138763623,2.993711339630295,1.8444411786158275,2.2985403220289347,82.74496865720894,78.40383344348976,76.72105025271584,79.07660195449274,72.00994684916205,20064205.0,2.1046200088268927,1.9978167577442139,0.011802151991437082,-0.024455924378984473
2018-05-23,0.095,163.456,21.657,2.085,1.146,359.21,3931699.0,16.649999999999977,349.680482898328,346.2857524487751,3.394730449552924,2.1616417547864657,2.466177389532916,66.70212765957449,68.3520599250936,76.68268142770442,78.27781771212621,73.49240885886084,14674845.0,1.8808289367748303,1.5620951134216603,-0.0005846162411958788,0.011802151991437082
2018-05-24,0.095,163.456,21.657,2.085,1.146,359.0,2463071.0,14.70999999999998,351.1888290291126,347.54189769096826,3.646931338144327,2.464149160415102,2.3655643554584502,68.43166918809887,75.6519191327278,76.37410407537423,77.64281683320812,73.83667855970646,19172361.0,1.8926094524869561,1.7441024961571185,0.0030362116991642374,-0.0005846162411958788
2018-05-25,0.095,163.456,21.657,2.085,1.146,360.09,4249593.0,14.930000000000007,352.61803024332704,348.75171632324196,3.8663139200850765,2.748682672408579,2.2352624953529947,72.5668449197861,72.84169759561078,77.6371778678548,77.64093632980844,77.62966094394753,15240662.0,1.8935761590272773,1.903212156843955,-0.02113360548751686,0.0030362116991642374
2018-05-29,0.095,163.456,21.657,2.085,1.146,352.48,2825188.0,17.629999999999995,352.5960155302294,349.1033218117578,3.492693718471628,2.8992204641952575,1.186946508552741,75.60257096946968,71.62845583277141,68.2266690402424,74.50190323607102,55.676200648585166,17703733.0,2.5406253957840867,2.002888757483421,0.01619950068088971,-0.02113360548751686
2018-05-30,0.095,163.456,21.657,2.085,1.146,358.19,4405178.0,7.890000000000043,353.4832021613913,349.94326952609424,3.5399326352970775,3.0285558063942366,1.0227536578056817,59.98085208233609,59.88839652059743,69.64634681364053,72.88305987353094,63.17292069385971,13454140.0,1.6455135367596296,1.7089868836272877,-0.016834640833077286,0.01619950068088971
2018-05-31,0.095,163.456,21.657,2.085,1.146,352.16,2657605.0,16.069999999999993,353.2743390474695,350.144483112532,3.1298559349374955,3.048966435966933,0.16177899794112527,58.61386138613861,65.34530814493654,58.15744576115203,67.97386568700975,38.524605909436616,16279328.0,2.3007059204568474,1.806540986899373,0.012948659700136256,-0.016834640833077286
2018-06-01,0.095,163.456,21.657,2.085,1.146,356.72,2949714.0,11.189999999999998,353.81605812834556,350.73154385473345,3.0845142736121147,3.0561182201785364,0.05679210686715663,32.57261410788378,55.939826302729564,52.857629677092746,62.934671334025765,32.70354636322671,11874150.0,1.944290679145616,1.5680263638419387,0.011241309710697367,0.012948659700136256
2018-06-04,0.095,163.456,21.657,2.085,1.146,360.73,2566370.0,12.580000000000041,354.8993999534765,351.6108336546037,3.2885662988728086,3.102828418592791,0.3714757605600356,52.89115646258512,59.2187727736482,58.893934573803364,61.587679064977834,53.50644559145442,14531755.0,1.9571830396626178,1.6476779010109126,-0.0017464585701216784,0.011241309710697367
2018-06-05,0.095,163.456,21.657,2.085,1.146,360.1,4485453.0,9.5,355.7119687887818,352.34718063460906,3.364788154172743,3.155419047487345,0.418738213370796,52.60095824777557,62.86438529784544,63.99007854434861,62.38851060606799,67.19321442090985,17481469.0,1.85915112868144,1.7360842873282334,0.03182449319633429,-0.0017464585701216784
2018-06-06,0.095,163.456,21.657,2.085,1.146,371.56,4373985.0,-3.819999999999993,358.18222145008957,353.9928498153314,4.189371634758174,3.3628364455614337,1.6530703783934815,51.85560053981111,61.156668105308654,75.9300269386337,66.90246855848376,93.98514369893357,14915099.0,1.163408195815406,1.6120871880354333,-0.008154806760684807,0.03182449319633429
2018-06-07,0.095,163.456,21.657,2.085,1.146,368.53,3291316.0,16.54000000000002,359.7918830327242,355.22377084187895,4.568112190845227,3.604475842830983,1.9272726960284876,64.33391652086986,68.75159235668794,75.62700954705099,69.81070007563147,87.25962848989002,19400552.0,2.1219095277387567,1.7369197143530244,0.002632078799555071,-0.008154806760684807
2018-06-08,0.095,163.456,21.657,2.085,1.146,369.5,2468521.0,9.319999999999993,361.29946316053434,356.41991931844825,4.879543842086093,3.8599836666906087,2.039120350790969,72.65029635901776,67.14356805175416,76.78241958638807,72.13463384817192,86.07799106282039,15026567.0,1.238382427945757,1.5484289710525174,0.0038971583220568373,0.002632078799555071
2018-06-11,0.095,163.456,21.657,2.085,1.146,370.94,2439703.0,10.5,362.794389257666,357.6247974288916,5.169591828774401,4.122311231351995,2.094561194844811,68.42619745845553,66.21898183678692,79.35977845119524,74.54303422256834,88.99326690844904,18317883.0,1.1973194060759753,1.6300876922027254,-0.0008626732086051137,0.0038971583220568373
2018-06-12,0.095,163.456,21.657,2.085,1.146,370.62,3866842.0,10.850000000000023,364.0064014802651,358.6936219573539,5.312779522911171,4.360700000666281,1.9041590444897807,85.97701149425279,63.58748104232731,80.61139571932176,76.56583193723516,88.70252328349497,20786404.0,0.8973423805281403,1.5360146523595926,-0.01826668825211797,-0.0008626732086051137
2018-06-13,0.095,163.456,21.657,2.085,1.146,363.85,4039198.0,18.139999999999986,363.9822033464721,359.1142834993559,4.867919847116184,4.462244534791913,0.8113506246485418,81.79322964318384,55.56848404255319,69.37525704889273,74.16896530786282,59.787840530952565,18346701.0,0.9972633404080053,1.4531327637778533,-0.003930191012780027,-0.01826668825211797
2018-06-14,0.095,163.456,21.657,2.085,1.146,362.42,9944160.0,5.660000000000025,363.7407128308826,359.38195719961396,4.35875563126865,4.441530342613417,-0.16554942268953354,56.33631194151098,57.60813372393595,53.90149093824588,67.41312485916825,26.878223096401143,14479859.0,0.6651933175548104,1.467573246197007,-0.012526902488825153,-0.003930191012780027
2018-06-15,0.095,163.456,21.657,2.085,1.146,357.88,3350419.0,10.259999999999991,362.835411944811,359.2611725379626,3.5742394068484487,4.267962143544558,-1.3874454733922192,54.56333595594018,52.90392618056816,42.930978593594524,59.25239682724445,10.288142126294673,10440661.0,0.6775168885818552,1.4478396952582027,-0.008773890689616648,-0.012526902488825153
2018-06-18,0.095,163.456,21.657,2.085,1.146,354.74,6840383.0,1.1599999999999682,361.5856972919011,358.8998801558341,2.685817136066987,3.951372612085212,-2.5311109520364496,13.027027027027122,49.060402684563755,32.19368520634164,50.23281699549342,-3.884578371961922,496501.0,0.3611758921132751,1.0722476005599726,-0.038394316964537434,-0.008773890689616648
2018-06-19,0.095,163.456,21.657,2.085,1.146,341.12,4538162.0,-5.990000000000009,358.4280063474611,357.48731371058574,0.940692636875383,3.348992262543515,-4.816599251336264,12.950026867275783,45.66098945660992,23.82672003595353,41.43077863074583,-11.381397153631056,-2853918.0,0.3746681976386975,1.0667595640176244,0.004602485928705491,-0.038394316964537434
2018-06-20,0.095,163.456,21.657,2.085,1.146,342.69,3966544.0,-18.980000000000018,356.0008415895132,356.31798786258275,-0.317146273069568,2.615526532182924,-5.865345610504984,4.606525911708247,41.605084244753165,19.83268578313005,34.231411052041636,-8.964764754693121,-9694301.0,0.3275323382311351,0.8819371147959845,-0.01467798885289906,0.004602485928705491
2018-06-21,0.095,163.456,21.657,2.085,1.146,337.66,3283512.0,-28.870000000000005,353.1733253421327,354.85084112929576,-1.6775157871630313,1.7566951029271265,-6.868421780180316,5.001592863969397,37.79911838790932,14.536641770071007,27.666485954256885,-11.723046598300748,-5156139.0,0.17246352816915417,0.8745272451534384,0.0037019487057987632,-0.01467798885289906
2018-06-22,0.095,163.456,21.657,2.085,1.146,338.91,5006203.0,-30.869999999999948,350.9751204143624,353.60304321285395,-2.627922798491568,0.8795893549065857,-7.015024306796307,4.349030470914113,38.403710812539984,12.168340918483711,22.50043655778619,-8.495850360121246,-9122683.0,0.1743076812891242,0.7573047240150219,-0.022749402496238025,0.0037019487057987632
2018-06-25,0.095,163.456,21.657,2.085,1.146,331.2,3112387.0,-30.589999999999975,347.928282152187,351.85674404758976,-3.9284618954027337,-0.08218069661502674,-7.692562397575414,9.221713538260284,34.96031075831784,10.877204062363239,18.62602520038911,-4.620438213688502,-5839171.0,0.08095336642341411,0.6657156784883489,0.0003019323671498153,-0.022749402496238025
2018-06-26,0.095,163.456,21.657,2.085,1.146,331.3,4574889.0,-39.74000000000001,345.36687529082633,350.26054786633324,-4.893672575506912,-1.0446070007921426,-7.698131149429539,7.650569723277243,26.52996343983467,10.331722405829778,15.861257352163346,-0.7273474868373597,-10845374.0,0.07627641090468743,0.6411885414992334,-0.004467250226380948,0.0003019323671498153
2018-06-27,0.095,163.456,21.657,2.085,1.146,329.82,3346343.0,-39.31999999999999,342.9725096128217,348.67902683057713,-5.706517217755447,-1.9770882025943217,-7.458858030322251,9.006785934608311,26.915678101955763,9.060451384354145,13.594321892882622,-0.00728963270280758,-7732987.0,0.07512589693867966,0.5815571464958995,0.01464435146443499,-0.004467250226380948
2018-06-28,0.095,163.456,21.657,2.085,1.146,334.65,3154812.0,-34.03000000000003,341.69097377034507,347.59714412407544,-5.906170353730374,-2.762971488377685,-6.286397730705379,9.492847854356343,10.1717557251909,14.122440257756734,13.770361354916485,14.826598063437231,-12307876.0,0.073951806844909,0.5697736914391323,0.002569849096070609,0.01464435146443499
2018-06-29,0.095,163.456,21.657,2.085,1.146,335.51,2820735.0,-27.77000000000004,340.7393323005846,346.667842659752,-5.928510359167433,-3.3961223525505706,-5.0647760132337245,35.275375512061856,18.745387453874567,23.197656592082943,16.912793184844386,35.76738340656005,-8961533.0,0.1622818555797669,0.631275951678672,0.0016989061428869245,0.002569849096070609
2018-06-30,0.091,-135.643,19.939,2.023,1.112,335.51,2820735.0,-27.77000000000004,340.7393323005846,346.667842659752,-5.928510359167433,-3.3961223525505706,-5.0647760132337245,35.275375512061856,18.745387453874567,23.197656592082943,16.912793184844386,35.76738340656005,-8961533.0,0.1622818555797669,0.631275951678672,0.0016989061428869245,0.002569849096070609
2018-07-02,0.091,-135.643,19.939,2.023,1.112,336.08,1464360.0,-22.370000000000005,340.02205120228393,345.8560931975899,-5.834041995305995,-3.8837328291411923,-3.9006183323296053,33.11382878645345,18.580144204104283,30.34575459859806,21.39044706941884,48.256369656956494,-5806721.0,0.19423914429409705,0.5741535883713947,-0.009372768388478891,0.0016989061428869245
2018-07-03,0.091,-135.643,19.939,2.023,1.112,332.93,2427866.0,-18.660000000000025,338.93037304694343,344.8676386266485,-5.93726557970507,-4.294457268826383,-3.2856166217573737,45.297619047618944,17.24915445321308,33.53552787371353,25.438807385730996,49.72896884967858,-2985986.0,0.1788756944796532,0.5549033223070546,0.0007509085994052977,-0.009372768388478891
