,roa,pb,pe,ps,currentratio,Close,Volume,Momentum_10,12d_EMA,26d_EMA,dif,dea,MACD,RSI_7,RSI_15,K_9,D_9,J_9,OBV,VR_10,VR_30,Yesterday_Return,Daily_Return
2018-05-03,0.044,3.455,29.141,0.516,0.734,86.23,6971203.0,0.0,86.59607390300232,86.63007392804336,-0.034000025041038384,-0.021805390674656654,-0.02438926873276346,0.0,0.0,34.727492085896735,39.83185394899289,24.51876835970444,876749.0,0.0,0.0,0.015075959642815606,-0.0012740328932128175
2018-05-04,0.044,3.455,29.141,0.516,0.734,87.53,10783644.0,0.0,86.89087787356321,86.88165393137143,0.00922394219178102,-0.01129409905323468,0.041036082490031406,0.0,0.0,53.895411480676096,45.67363938523052,70.33895567156723,-5999155.0,0.5273939174432911,0.5273939174432911,-0.02353478807266085,0.015075959642815606
2018-05-07,0.044,3.455,29.141,0.516,0.734,85.47,6546670.0,0.0,86.50483043350043,86.55428556218013,-0.04945512867969626,-0.02264614261179655,-0.05361797213579942,52.41935483870977,52.41935483870977,37.71443494960699,42.618210194303956,27.906884460213064,972048.0,1.0620974356224897,1.0620974356224897,0.003159003159003193,-0.02353478807266085
2018-05-08,0.044,3.455,29.141,0.516,0.734,85.74,32256053.0,0.0,86.31893640058023,86.39119065858411,-0.07225425800388052,-0.03609270004091116,-0.07232311592593872,28.634361233480167,28.634361233480167,33.35568313471153,39.23355744921981,21.599934505694975,-9811596.0,0.581294525811196,0.581294525811196,-0.03125728947982265,0.003159003159003193
2018-05-09,0.044,3.455,29.141,0.516,0.734,83.06,15853590.0,0.0,85.59171614493917,85.79875566838953,-0.20703952345036214,-0.07935478059957836,-0.2553694857015676,32.64033264033258,32.64033264033258,27.698362030901116,35.149459605628586,12.796166881446183,-3264926.0,0.8561204106182089,0.8561204106182089,-0.004454611124488417,-0.03125728947982265
2018-05-10,0.044,3.455,29.141,0.516,0.734,82.69,9931418.0,0.0,84.98617270994929,85.29785810045131,-0.3116853905020207,-0.13518819513722283,-0.35299439072959576,20.961281708945222,20.961281708945222,22.01428256376879,30.59329272370196,4.8562622439024565,-35520979.0,2.210213148774692,2.210213148774692,0.008344418914016272,-0.004454611124488417
2018-05-11,0.044,3.455,29.141,0.516,0.734,83.38,9493872.0,0.0,84.66841457945766,85.0135894273463,-0.34517484788864294,-0.18369615367195707,-0.32295738843337174,19.974554707379085,19.974554707379085,22.43788474753417,27.80222122343401,11.70921179573449,-51374569.0,2.875738812832543,2.875738812832543,0.01211321659870479,0.008344418914016272
2018-05-14,0.044,3.455,29.141,0.516,0.734,84.39,9316987.0,0.0,84.6156551248547,84.92754015557378,-0.3118850307190826,-0.21241790348461353,-0.1989342544689381,30.213903743315427,26.43274853801164,28.284918593368364,27.96595982459589,28.922836130913318,-41443151.0,3.2926547012518914,3.2926547012518914,0.0015404668799621213,0.01211321659870479
2018-05-15,0.044,3.455,29.141,0.516,0.734,84.52,13669236.0,0.0,84.59815254341426,84.87468206828696,-0.2765295248727,-0.22644515991462053,-0.10016872991615894,39.02147971360379,34.20502092050209,32.83879919543441,29.609237581799775,39.29792242270369,-31949279.0,3.691202630602924,3.691202630602924,0.01904874585896832,0.0015404668799621213
2018-05-16,0.044,3.455,29.141,0.516,0.734,86.13,29712761.0,-2.8900000000000006,84.87050999235511,85.02891765550386,-0.15840766314875054,-0.2118335589917517,0.10685179168600234,29.126213592232958,35.08771929824558,44.63930998225822,34.658175630940306,64.60157868489404,-22632292.0,5.7664583039932635,4.082325017405747,-0.019040984558225893,0.01904874585896832
