,roa,pb,pe,ps,currentratio,Close,Volume,Momentum_10,12d_EMA,26d_EMA,dif,dea,MACD,RSI_7,RSI_15,K_9,D_9,J_9,OBV,VR_10,VR_30,Yesterday_Return,Daily_Return
2018-05-03,0.128,3.01,9.714,4.011,1.273,34.76,18780806.0,0.0,34.98177829099307,35.00038935436176,-0.018611063368688008,-0.01137906127972657,-0.014464004177922877,0.0,0.0,26.917861310818644,34.34262432198164,12.068335288492662,20612821.0,0.0,0.0,0.0023014959723821615,-0.003725995987388986
2018-05-04,0.128,3.01,9.714,4.011,1.273,34.84,20474368.0,0.0,34.937024425287355,34.95555149982957,-0.01852707454221303,-0.013800474986530925,-0.009453199111364208,0.0,0.0,27.39216415553267,31.455510098995145,19.265472268607716,-1700157.0,0.0,0.0,0.002583237657864501,0.0023014959723821615
2018-05-07,0.128,3.01,9.714,4.011,1.273,34.93,26821140.0,0.0,34.935115914041916,34.949626001629404,-0.01451008758748884,-0.014011568692194273,-0.000997037790589135,11.11111111111177,11.11111111111177,29.71109498441606,30.785853111881845,27.561578729484488,17080649.0,0.18971231059748397,0.18971231059748397,0.0014314342971657457,0.002583237657864501
2018-05-08,0.128,3.01,9.714,4.011,1.273,34.98,19383337.0,0.0,34.946025108272714,34.95570967124871,-0.00968456297599829,-0.012838709566241245,0.0063082931804859105,20.987654320987804,20.987654320987804,32.161856123653415,31.288663234980334,33.90824190099957,37555017.0,0.39653195727841917,0.39653195727841917,0.005431675242996148,0.0014314342971657457
2018-05-09,0.128,3.01,9.714,4.011,1.273,35.17,29323229.0,0.0,34.9960043217333,34.993820095365514,0.0021842263677882556,-0.009036805256800015,0.022442063249176542,25.581395348837095,25.581395348837095,37.68488542604193,33.55328002822167,45.94809622168245,64376157.0,0.6674628450293816,0.6674628450293816,-0.0036963321012226658,0.005431675242996148
2018-05-10,0.128,2.92,9.425,3.891,1.273,35.04,20511083.0,0.0,35.0051855416775,35.00126082226285,0.003924719414648337,-0.005921907136725506,0.019693253102747686,39.04761904761924,39.04761904761924,38.48792358198901,35.26494782395349,44.93387509806004,83759494.0,0.8632615583199456,0.8632615583199456,0.013127853881278462,-0.0036963321012226658
2018-05-11,0.128,2.92,9.425,3.891,1.273,35.5,20384294.0,0.0,35.10307745345189,35.07518491719326,0.02789253625862642,0.0018893970419195196,0.0520062784334138,34.74576271186452,34.74576271186452,48.40412096061998,39.76164152536025,65.68907983113942,54436265.0,1.159467031491286,1.159467031491286,0.010140845070422566,0.013127853881278462
2018-05-14,0.128,2.92,9.425,3.891,1.273,35.86,18354396.0,0.0,35.24651398184905,35.183481760260335,0.06303222158871336,0.01558893907649529,0.09488656502443613,76.99115044247762,53.048780487804905,64.48831710614928,48.14932192961135,97.16630745922515,74947348.0,1.3666575508325098,1.3666575508325098,-0.004740658114891327,0.010140845070422566
2018-05-15,0.128,2.92,9.425,3.891,1.273,35.69,13346898.0,0.0,35.3276612299675,35.24917733641978,0.07848389354771967,0.029349995737049862,0.09826779562133962,90.44117647058809,61.49999999999998,71.36756243220427,55.979257471434025,102.14417235374475,95331642.0,1.572567324600389,1.572567324600389,-0.00028019052956007595,-0.004740658114891327
2018-05-16,0.128,2.92,9.425,3.891,1.273,35.68,12354300.0,0.28999999999999915,35.390305906600574,35.30211068885979,0.08819521774078254,0.04198748155012988,0.09241547238130532,79.31034482758595,56.68202764976954,75.69317158739588,62.60160288838174,101.87630898542416,76977246.0,2.2659734284276536,1.3266076633805122,0.000840807174887992,-0.00028019052956007595
2018-05-17,0.128,2.92,9.425,3.891,1.273,35.71,14927519.0,0.7899999999999991,35.44581694622805,35.34989484808742,0.09592209814062613,0.053401920273260045,0.08504035573473218,77.37226277372254,56.42201834862386,77.90833868167931,67.73020007028276,98.26461590447241,63630348.0,2.8821689386094107,1.1911338237383922,-0.001960235228227414,0.000840807174887992
2018-05-18,0.128,2.92,9.425,3.891,1.273,35.64,16890829.0,0.9500000000000028,35.47888012036846,35.382477109120885,0.096403011247574,0.06239778058887764,0.06801046131739272,77.03703703703701,57.013574660633516,77.45173164498728,70.98184907785897,90.39149677924391,75984648.0,5.300495210069343,1.2856597060432746,0.004489337822671136,-0.001960235228227414
2018-05-21,0.128,2.92,9.425,3.891,1.273,35.8,13735575.0,0.7999999999999972,35.53267319758723,35.42764285851142,0.10503033907581028,0.07123523248198854,0.06759021318764347,69.10569105691046,55.26315789473687,81.02653765452246,74.33774231672983,94.40412833010771,61057129.0,5.178945376803862,1.399873939475998,-0.0022346368715083775,0.004489337822671136
2018-05-22,0.128,2.92,9.425,3.891,1.273,35.72,19315552.0,0.8699999999999974,35.563630428674394,35.458225817167715,0.10540461150667824,0.07826703595891671,0.054275151095523055,80.15873015873012,58.196721311475365,77.06721950550575,75.24895531237821,80.7037478917608,77947958.0,5.06590459682813,1.529109955606891,0.006998880179171385,-0.0022346368715083775
2018-05-23,0.128,2.92,9.425,3.891,1.273,35.97,16625330.0,0.740000000000002,35.63002848761097,35.51017536598218,0.11985312162879325,0.08677585465647035,0.0661545339446458,62.5,56.34920634920635,80.7936932618088,77.09907909572655,88.18292159397328,64212383.0,2.9441859429178536,1.3836917465297016,-0.0022240756185709643,0.006998880179171385
2018-05-24,0.128,2.92,9.425,3.891,1.273,35.89,14236565.0,0.7999999999999972,35.672104382804704,35.54770137017291,0.1244030126317952,0.09443933931820309,0.05992734662718424,57.14285714285714,73.89380530973442,77.09228088509948,77.09681149116675,77.08321967296496,83527935.0,2.9426940927641825,1.5174252909540578,-0.005851212036779074,-0.0022240756185709643
2018-05-25,0.128,2.92,9.425,3.891,1.273,35.68,26735896.0,0.8500000000000014,35.67337212900567,35.560456872435104,0.11291525657056667,0.09818855465603059,0.02945340382907216,64.70588235294154,75.56561085972857,64.01521757807814,72.73431229399831,46.57702814623778,66902605.0,1.68191876346502,1.3607883838836587,0.0005605381165920686,-0.005851212036779074
2018-05-29,0.128,2.92,9.425,3.891,1.273,35.7,27603229.0,0.17999999999999972,35.677619060157944,35.5736168499986,0.10400221015934363,0.09936484748973007,0.00927472533922713,50.0,67.9487179487179,59.12555770807557,68.1966961741429,40.9832807759409,52666040.0,1.0992641243834567,1.2502721027302277,0.009803921568627194,0.0005605381165920686
2018-05-30,0.128,2.92,9.425,3.891,1.273,36.05,29331657.0,-0.1599999999999966,35.73667739207014,35.61765240729498,0.11902498477515877,0.10333347911275217,0.03138301132481319,49.42528735632195,66.96035242290753,65.58320769097158,67.325358655643,62.09890576162874,79401936.0,1.1825105843130042,1.40279154100493,-0.003328710124826606,0.009803921568627194
